Date,Continent,Country,Count
2020-11-10,Europe,Albania,563.0
2020-11-11,Europe,Albania,507.0
2020-11-12,Europe,Albania,410.0
2020-11-13,Europe,Albania,490.0
2020-11-14,Europe,Albania,532.0
2020-11-15,Europe,Albania,597.0
2020-11-16,Europe,Albania,602.0
2020-11-17,Europe,Albania,694.0
2020-11-18,Europe,Albania,711.0
2020-11-19,Europe,Albania,786.0
2020-11-20,Europe,Albania,836.0
2020-11-21,Europe,Albania,737.0
2020-11-22,Europe,Albania,565.0
2020-11-23,Europe,Albania,795.0
2020-11-24,Europe,Albania,744.0
2020-11-25,Europe,Albania,644.0
2020-11-26,Europe,Albania,656.0
2020-11-27,Europe,Albania,645.0
2020-11-28,Europe,Albania,545.0
2020-11-29,Europe,Albania,835.0
2020-11-30,Europe,Albania,557.0
2020-12-01,Europe,Albania,832.0
2020-12-02,Europe,Albania,705.0
2020-12-03,Europe,Albania,782.0
2020-12-04,Europe,Albania,801.0
2020-12-05,Europe,Albania,846.0
2020-12-06,Europe,Albania,840.0
2020-12-07,Europe,Albania,695.0
2020-12-08,Europe,Albania,753.0
2020-12-09,Europe,Albania,752.0
2020-12-10,Europe,Albania,873.0
2020-12-11,Europe,Albania,802.0
2020-12-12,Europe,Albania,879.0
2020-12-13,Europe,Albania,788.0
2020-12-14,Europe,Albania,661.0
2020-12-15,Europe,Albania,809.0
2020-12-16,Europe,Albania,637.0
2020-12-17,Europe,Albania,787.0
2020-12-18,Europe,Albania,580.0
2020-12-19,Europe,Albania,538.0
2020-12-20,Europe,Albania,461.0
2020-12-21,Europe,Albania,422.0
2020-12-22,Europe,Albania,389.0
2020-12-23,Europe,Albania,503.0
2020-12-24,Europe,Albania,510.0
2020-12-25,Europe,Albania,553.0
2020-12-26,Europe,Albania,375.0
2020-12-27,Europe,Albania,499.0
2020-12-28,Europe,Albania,318.0
2020-12-29,Europe,Albania,0.0
2020-01-01,Africa,Algeria,0.0
2020-01-02,Africa,Algeria,0.0
2020-01-03,Africa,Algeria,0.0
2020-01-04,Africa,Algeria,0.0
2020-01-05,Africa,Algeria,0.0
2020-01-06,Africa,Algeria,0.0
2020-01-07,Africa,Algeria,0.0
2020-01-08,Africa,Algeria,0.0
2020-01-09,Africa,Algeria,0.0
2020-01-10,Africa,Algeria,0.0
2020-01-11,Africa,Algeria,0.0
2020-01-12,Africa,Algeria,0.0
2020-01-13,Africa,Algeria,0.0
2020-01-14,Africa,Algeria,0.0
2020-01-15,Africa,Algeria,0.0
2020-01-16,Africa,Algeria,0.0
2020-01-17,Africa,Algeria,0.0
2020-01-18,Africa,Algeria,0.0
2020-01-19,Africa,Algeria,0.0
2020-01-20,Africa,Algeria,0.0
2020-01-21,Africa,Algeria,0.0
2020-01-22,Africa,Algeria,0.0
2020-01-23,Africa,Algeria,0.0
2020-01-24,Africa,Algeria,0.0
2020-01-25,Africa,Algeria,0.0
2020-01-26,Africa,Algeria,0.0
2020-01-27,Africa,Algeria,0.0
2020-01-28,Africa,Algeria,0.0
2020-01-29,Africa,Algeria,0.0
2020-01-30,Africa,Algeria,0.0
2020-01-31,Africa,Algeria,0.0
2020-02-01,Africa,Algeria,0.0
2020-02-02,Africa,Algeria,0.0
2020-02-03,Africa,Algeria,0.0
2020-02-04,Africa,Algeria,0.0
2020-02-05,Africa,Algeria,0.0
2020-02-06,Africa,Algeria,0.0
2020-02-07,Africa,Algeria,0.0
2020-02-08,Africa,Algeria,0.0
2020-02-09,Africa,Algeria,0.0
2020-02-10,Africa,Algeria,0.0
2020-02-11,Africa,Algeria,0.0
2020-02-12,Africa,Algeria,0.0
2020-02-13,Africa,Algeria,0.0
2020-02-14,Africa,Algeria,0.0
2020-02-15,Africa,Algeria,0.0
2020-02-16,Africa,Algeria,0.0
2020-02-17,Africa,Algeria,0.0
2020-02-18,Africa,Algeria,0.0
2020-02-19,Africa,Algeria,0.0
2020-02-20,Africa,Algeria,0.0
2020-02-21,Africa,Algeria,0.0
2020-02-22,Africa,Algeria,0.0
2020-02-23,Africa,Algeria,0.0
2020-02-24,Africa,Algeria,0.0
2020-02-25,Africa,Algeria,1.0
2020-02-26,Africa,Algeria,0.0
2020-02-27,Africa,Algeria,0.0
2020-02-28,Africa,Algeria,0.0
2020-02-29,Africa,Algeria,0.0
2020-03-01,Africa,Algeria,0.0
2020-03-02,Africa,Algeria,2.0
2020-03-03,Africa,Algeria,2.0
2020-03-04,Africa,Algeria,7.0
2020-03-05,Africa,Algeria,0.0
2020-03-06,Africa,Algeria,5.0
2020-03-07,Africa,Algeria,0.0
2020-03-08,Africa,Algeria,2.0
2020-03-09,Africa,Algeria,1.0
2020-03-10,Africa,Algeria,0.0
2020-03-11,Africa,Algeria,0.0
2020-03-12,Africa,Algeria,4.0
2020-03-13,Africa,Algeria,2.0
2020-03-14,Africa,Algeria,11.0
2020-03-15,Africa,Algeria,11.0
2020-03-16,Africa,Algeria,6.0
2020-03-17,Africa,Algeria,6.0
2020-03-18,Africa,Algeria,14.0
2020-03-19,Africa,Algeria,13.0
2020-03-20,Africa,Algeria,3.0
2020-03-21,Africa,Algeria,49.0
2020-03-22,Africa,Algeria,62.0
2020-03-23,Africa,Algeria,29.0
2020-03-24,Africa,Algeria,34.0
2020-03-25,Africa,Algeria,38.0
2020-03-26,Africa,Algeria,65.0
2020-03-27,Africa,Algeria,42.0
2020-03-28,Africa,Algeria,45.0
2020-03-29,Africa,Algeria,57.0
2020-03-30,Africa,Algeria,73.0
2020-03-31,Africa,Algeria,132.0
2020-04-01,Africa,Algeria,131.0
2020-04-02,Africa,Algeria,139.0
2020-04-03,Africa,Algeria,185.0
2020-04-04,Africa,Algeria,80.0
2020-04-05,Africa,Algeria,69.0
2020-04-06,Africa,Algeria,103.0
2020-04-07,Africa,Algeria,45.0
2020-04-08,Africa,Algeria,104.0
2020-04-09,Africa,Algeria,94.0
2020-04-10,Africa,Algeria,95.0
2020-04-11,Africa,Algeria,64.0
2020-04-12,Africa,Algeria,89.0
2020-04-13,Africa,Algeria,69.0
2020-04-14,Africa,Algeria,87.0
2020-04-15,Africa,Algeria,90.0
2020-04-16,Africa,Algeria,108.0
2020-04-17,Africa,Algeria,150.0
2020-04-18,Africa,Algeria,116.0
2020-04-19,Africa,Algeria,95.0
2020-04-20,Africa,Algeria,89.0
2020-04-21,Africa,Algeria,93.0
2020-04-22,Africa,Algeria,99.0
2020-04-23,Africa,Algeria,97.0
2020-04-24,Africa,Algeria,120.0
2020-04-25,Africa,Algeria,129.0
2020-04-26,Africa,Algeria,126.0
2020-04-27,Africa,Algeria,135.0
2020-04-28,Africa,Algeria,132.0
2020-04-29,Africa,Algeria,199.0
2020-04-30,Africa,Algeria,158.0
2020-05-01,Africa,Algeria,148.0
2020-05-02,Africa,Algeria,141.0
2020-05-03,Africa,Algeria,179.0
2020-05-04,Africa,Algeria,174.0
2020-05-05,Africa,Algeria,190.0
2020-05-06,Africa,Algeria,159.0
2020-05-07,Africa,Algeria,185.0
2020-05-08,Africa,Algeria,187.0
2020-05-09,Africa,Algeria,189.0
2020-05-10,Africa,Algeria,165.0
2020-05-11,Africa,Algeria,168.0
2020-05-12,Africa,Algeria,176.0
2020-05-13,Africa,Algeria,186.0
2020-05-14,Africa,Algeria,189.0
2020-05-15,Africa,Algeria,187.0
2020-05-16,Africa,Algeria,192.0
2020-05-17,Africa,Algeria,198.0
2020-05-18,Africa,Algeria,182.0
2020-05-19,Africa,Algeria,176.0
2020-05-20,Africa,Algeria,165.0
2020-05-21,Africa,Algeria,186.0
2020-05-22,Africa,Algeria,190.0
2020-05-23,Africa,Algeria,195.0
2020-05-24,Africa,Algeria,193.0
2020-05-25,Africa,Algeria,197.0
2020-05-26,Africa,Algeria,194.0
2020-05-27,Africa,Algeria,160.0
2020-05-28,Africa,Algeria,140.0
2020-05-29,Africa,Algeria,137.0
2020-05-30,Africa,Algeria,133.0
2020-05-31,Africa,Algeria,127.0
2020-06-01,Africa,Algeria,119.0
2020-06-02,Africa,Algeria,113.0
2020-06-03,Africa,Algeria,107.0
2020-06-04,Africa,Algeria,98.0
2020-06-05,Africa,Algeria,104.0
2020-06-06,Africa,Algeria,115.0
2020-06-07,Africa,Algeria,104.0
2020-06-08,Africa,Algeria,111.0
2020-06-09,Africa,Algeria,117.0
2020-06-10,Africa,Algeria,102.0
2020-06-11,Africa,Algeria,105.0
2020-06-12,Africa,Algeria,109.0
2020-06-13,Africa,Algeria,112.0
2020-06-14,Africa,Algeria,109.0
2020-06-15,Africa,Algeria,112.0
2020-06-16,Africa,Algeria,116.0
2020-06-17,Africa,Algeria,121.0
2020-06-18,Africa,Algeria,117.0
2020-06-19,Africa,Algeria,119.0
2020-06-20,Africa,Algeria,127.0
2020-06-21,Africa,Algeria,140.0
2020-06-22,Africa,Algeria,149.0
2020-06-23,Africa,Algeria,156.0
2020-06-24,Africa,Algeria,172.0
2020-06-25,Africa,Algeria,197.0
2020-06-26,Africa,Algeria,240.0
2020-06-27,Africa,Algeria,283.0
2020-06-28,Africa,Algeria,305.0
2020-06-29,Africa,Algeria,298.0
2020-06-30,Africa,Algeria,336.0
2020-07-01,Africa,Algeria,365.0
2020-07-02,Africa,Algeria,385.0
2020-07-03,Africa,Algeria,413.0
2020-07-04,Africa,Algeria,430.0
2020-07-05,Africa,Algeria,441.0
2020-07-06,Africa,Algeria,463.0
2020-07-07,Africa,Algeria,475.0
2020-07-08,Africa,Algeria,469.0
2020-07-09,Africa,Algeria,460.0
2020-07-10,Africa,Algeria,434.0
2020-07-11,Africa,Algeria,470.0
2020-07-12,Africa,Algeria,483.0
2020-07-13,Africa,Algeria,494.0
2020-07-14,Africa,Algeria,527.0
2020-07-15,Africa,Algeria,554.0
2020-07-16,Africa,Algeria,585.0
2020-07-17,Africa,Algeria,593.0
2020-07-18,Africa,Algeria,601.0
2020-07-19,Africa,Algeria,535.0
2020-07-20,Africa,Algeria,607.0
2020-07-21,Africa,Algeria,587.0
2020-07-22,Africa,Algeria,594.0
2020-07-23,Africa,Algeria,612.0
2020-07-24,Africa,Algeria,675.0
2020-07-25,Africa,Algeria,605.0
2020-07-26,Africa,Algeria,593.0
2020-07-27,Africa,Algeria,616.0
2020-07-28,Africa,Algeria,642.0
2020-07-29,Africa,Algeria,614.0
2020-07-30,Africa,Algeria,602.0
2020-07-31,Africa,Algeria,563.0
2020-08-01,Africa,Algeria,556.0
2020-08-02,Africa,Algeria,515.0
2020-08-03,Africa,Algeria,507.0
2020-08-04,Africa,Algeria,532.0
2020-08-05,Africa,Algeria,551.0
2020-08-06,Africa,Algeria,571.0
2020-08-07,Africa,Algeria,529.0
2020-08-08,Africa,Algeria,538.0
2020-08-09,Africa,Algeria,467.0
2020-08-10,Africa,Algeria,552.0
2020-08-11,Africa,Algeria,492.0
2020-08-12,Africa,Algeria,495.0
2020-08-13,Africa,Algeria,488.0
2020-08-14,Africa,Algeria,477.0
2020-08-15,Africa,Algeria,469.0
2020-08-16,Africa,Algeria,450.0
2020-08-17,Africa,Algeria,442.0
2020-08-18,Africa,Algeria,419.0
2020-08-19,Africa,Algeria,403.0
2020-08-20,Africa,Algeria,411.0
2020-08-21,Africa,Algeria,409.0
2020-08-22,Africa,Algeria,401.0
2020-08-23,Africa,Algeria,392.0
2020-08-24,Africa,Algeria,398.0
2020-08-25,Africa,Algeria,370.0
2020-08-26,Africa,Algeria,391.0
2020-08-27,Africa,Algeria,397.0
2020-08-28,Africa,Algeria,387.0
2020-08-29,Africa,Algeria,378.0
2020-08-30,Africa,Algeria,365.0
2020-08-31,Africa,Algeria,348.0
2020-09-01,Africa,Algeria,339.0
2020-09-02,Africa,Algeria,325.0
2020-09-03,Africa,Algeria,311.0
2020-09-04,Africa,Algeria,304.0
2020-09-05,Africa,Algeria,298.0
2020-09-06,Africa,Algeria,293.0
2020-09-07,Africa,Algeria,289.0
2020-09-08,Africa,Algeria,285.0
2020-09-09,Africa,Algeria,278.0
2020-09-10,Africa,Algeria,272.0
2020-09-11,Africa,Algeria,264.0
2020-09-12,Africa,Algeria,255.0
2020-09-13,Africa,Algeria,247.0
2020-09-14,Africa,Algeria,242.0
2020-09-15,Africa,Algeria,238.0
2020-09-16,Africa,Algeria,232.0
2020-09-17,Africa,Algeria,228.0
2020-09-18,Africa,Algeria,219.0
2020-09-19,Africa,Algeria,210.0
2020-09-20,Africa,Algeria,203.0
2020-09-21,Africa,Algeria,197.0
2020-09-22,Africa,Algeria,191.0
2020-09-23,Africa,Algeria,186.0
2020-09-24,Africa,Algeria,179.0
2020-09-25,Africa,Algeria,175.0
2020-09-26,Africa,Algeria,160.0
2020-09-27,Africa,Algeria,153.0
2020-09-28,Africa,Algeria,146.0
2020-09-29,Africa,Algeria,155.0
2020-09-30,Africa,Algeria,162.0
2020-10-01,Africa,Algeria,160.0
2020-10-02,Africa,Algeria,157.0
2020-10-03,Africa,Algeria,148.0
2020-10-04,Africa,Algeria,141.0
2020-10-05,Africa,Algeria,134.0
2020-10-06,Africa,Algeria,129.0
2020-10-07,Africa,Algeria,121.0
2020-10-08,Africa,Algeria,138.0
2020-10-09,Africa,Algeria,146.0
2020-10-10,Africa,Algeria,136.0
2020-10-11,Africa,Algeria,132.0
2020-10-12,Africa,Algeria,253.0
2020-10-13,Africa,Algeria,74.0
2020-10-14,Africa,Algeria,185.0
2020-10-15,Africa,Algeria,193.0
2020-10-16,Africa,Algeria,221.0
2020-10-17,Africa,Algeria,205.0
2020-10-18,Africa,Algeria,199.0
2020-10-19,Africa,Algeria,214.0
2020-10-20,Africa,Algeria,213.0
2020-10-21,Africa,Algeria,252.0
2020-10-22,Africa,Algeria,276.0
2020-10-23,Africa,Algeria,273.0
2020-10-24,Africa,Algeria,250.0
2020-10-25,Africa,Algeria,263.0
2020-10-26,Africa,Algeria,276.0
2020-10-27,Africa,Algeria,287.0
2020-10-28,Africa,Algeria,320.0
2020-10-29,Africa,Algeria,306.0
2020-10-30,Africa,Algeria,319.0
2020-10-31,Africa,Algeria,291.0
2020-11-01,Africa,Algeria,330.0
2020-11-02,Africa,Algeria,302.0
2020-11-03,Africa,Algeria,405.0
2020-11-04,Africa,Algeria,548.0
2020-11-05,Africa,Algeria,642.0
2020-11-06,Africa,Algeria,631.0
2020-11-07,Africa,Algeria,581.0
2020-11-08,Africa,Algeria,670.0
2020-11-09,Africa,Algeria,642.0
2020-11-10,Africa,Algeria,753.0
2020-11-11,Africa,Algeria,811.0
2020-11-12,Africa,Algeria,851.0
2020-11-13,Africa,Algeria,867.0
2020-11-14,Africa,Algeria,844.0
2020-11-15,Africa,Algeria,860.0
2020-11-16,Africa,Algeria,910.0
2020-11-17,Africa,Algeria,1002.0
2020-11-18,Africa,Algeria,1038.0
2020-11-19,Africa,Algeria,1023.0
2020-11-20,Africa,Algeria,1103.0
2020-11-21,Africa,Algeria,1019.0
2020-11-22,Africa,Algeria,1088.0
2020-11-23,Africa,Algeria,1005.0
2020-11-24,Africa,Algeria,1133.0
2020-11-25,Africa,Algeria,1025.0
2020-11-26,Africa,Algeria,1085.0
2020-11-27,Africa,Algeria,1058.0
2020-11-28,Africa,Algeria,1044.0
2020-11-29,Africa,Algeria,1009.0
2020-11-30,Africa,Algeria,978.0
2020-12-01,Africa,Algeria,953.0
2020-12-02,Africa,Algeria,932.0
2020-12-03,Africa,Algeria,843.0
2020-12-04,Africa,Algeria,803.0
2020-12-05,Africa,Algeria,772.0
2020-12-06,Africa,Algeria,750.0
2020-12-07,Africa,Algeria,573.0
2020-12-08,Africa,Algeria,591.0
2020-12-09,Africa,Algeria,598.0
2020-12-10,Africa,Algeria,565.0
2020-12-11,Africa,Algeria,542.0
2020-12-12,Africa,Algeria,517.0
2020-12-13,Africa,Algeria,464.0
2020-12-14,Africa,Algeria,495.0
2020-12-15,Africa,Algeria,468.0
2020-12-16,Africa,Algeria,442.0
2020-12-17,Africa,Algeria,426.0
2020-12-18,Africa,Algeria,438.0
2020-12-19,Africa,Algeria,410.0
2020-12-20,Africa,Algeria,422.0
2020-12-21,Africa,Algeria,456.0
2020-12-22,Africa,Algeria,410.0
2020-12-23,Africa,Algeria,480.0
2020-12-24,Africa,Algeria,458.0
2020-12-25,Africa,Algeria,434.0
2020-12-26,Africa,Algeria,416.0
2020-12-27,Africa,Algeria,392.0
2020-12-28,Africa,Algeria,382.0
2020-12-29,Africa,Algeria,0.0
2020-01-01,Europe,Andorra,0.0
2020-01-02,Europe,Andorra,0.0
2020-01-03,Europe,Andorra,0.0
2020-01-04,Europe,Andorra,0.0
2020-01-05,Europe,Andorra,0.0
2020-01-06,Europe,Andorra,0.0
2020-01-07,Europe,Andorra,0.0
2020-01-08,Europe,Andorra,0.0
2020-01-09,Europe,Andorra,0.0
2020-01-10,Europe,Andorra,0.0
2020-01-11,Europe,Andorra,0.0
2020-01-12,Europe,Andorra,0.0
2020-01-13,Europe,Andorra,0.0
2020-01-14,Europe,Andorra,0.0
2020-01-15,Europe,Andorra,0.0
2020-01-16,Europe,Andorra,0.0
2020-01-17,Europe,Andorra,0.0
2020-01-18,Europe,Andorra,0.0
2020-01-19,Europe,Andorra,0.0
2020-01-20,Europe,Andorra,0.0
2020-01-21,Europe,Andorra,0.0
2020-01-22,Europe,Andorra,0.0
2020-01-23,Europe,Andorra,0.0
2020-01-24,Europe,Andorra,0.0
2020-01-25,Europe,Andorra,0.0
2020-01-26,Europe,Andorra,0.0
2020-01-27,Europe,Andorra,0.0
2020-01-28,Europe,Andorra,0.0
2020-01-29,Europe,Andorra,0.0
2020-01-30,Europe,Andorra,0.0
2020-01-31,Europe,Andorra,0.0
2020-02-01,Europe,Andorra,0.0
2020-02-02,Europe,Andorra,0.0
2020-02-03,Europe,Andorra,0.0
2020-02-04,Europe,Andorra,0.0
2020-02-05,Europe,Andorra,0.0
2020-02-06,Europe,Andorra,0.0
2020-02-07,Europe,Andorra,0.0
2020-02-08,Europe,Andorra,0.0
2020-02-09,Europe,Andorra,0.0
2020-02-10,Europe,Andorra,0.0
2020-02-11,Europe,Andorra,0.0
2020-02-12,Europe,Andorra,0.0
2020-02-13,Europe,Andorra,0.0
2020-02-14,Europe,Andorra,0.0
2020-02-15,Europe,Andorra,0.0
2020-02-16,Europe,Andorra,0.0
2020-02-17,Europe,Andorra,0.0
2020-02-18,Europe,Andorra,0.0
2020-02-19,Europe,Andorra,0.0
2020-02-20,Europe,Andorra,0.0
2020-02-21,Europe,Andorra,0.0
2020-02-22,Europe,Andorra,0.0
2020-02-23,Europe,Andorra,0.0
2020-02-24,Europe,Andorra,0.0
2020-02-25,Europe,Andorra,0.0
2020-02-26,Europe,Andorra,0.0
2020-02-27,Europe,Andorra,0.0
2020-02-28,Europe,Andorra,0.0
2020-02-29,Europe,Andorra,0.0
2020-03-01,Europe,Andorra,0.0
2020-03-02,Europe,Andorra,1.0
2020-03-03,Europe,Andorra,0.0
2020-03-04,Europe,Andorra,0.0
2020-03-05,Europe,Andorra,0.0
2020-03-06,Europe,Andorra,0.0
2020-03-07,Europe,Andorra,0.0
2020-03-08,Europe,Andorra,0.0
2020-03-09,Europe,Andorra,0.0
2020-03-10,Europe,Andorra,0.0
2020-03-11,Europe,Andorra,0.0
2020-03-12,Europe,Andorra,0.0
2020-03-13,Europe,Andorra,0.0
2020-03-14,Europe,Andorra,0.0
2020-03-15,Europe,Andorra,0.0
2020-03-16,Europe,Andorra,1.0
2020-03-17,Europe,Andorra,37.0
2020-03-18,Europe,Andorra,0.0
2020-03-19,Europe,Andorra,14.0
2020-03-20,Europe,Andorra,22.0
2020-03-21,Europe,Andorra,13.0
2020-03-22,Europe,Andorra,25.0
2020-03-23,Europe,Andorra,20.0
2020-03-24,Europe,Andorra,31.0
2020-03-25,Europe,Andorra,24.0
2020-03-26,Europe,Andorra,36.0
2020-03-27,Europe,Andorra,43.0
2020-03-28,Europe,Andorra,41.0
2020-03-29,Europe,Andorra,26.0
2020-03-30,Europe,Andorra,36.0
2020-03-31,Europe,Andorra,6.0
2020-04-01,Europe,Andorra,14.0
2020-04-02,Europe,Andorra,38.0
2020-04-03,Europe,Andorra,11.0
2020-04-04,Europe,Andorra,27.0
2020-04-05,Europe,Andorra,35.0
2020-04-06,Europe,Andorra,24.0
2020-04-07,Europe,Andorra,20.0
2020-04-08,Europe,Andorra,19.0
2020-04-09,Europe,Andorra,19.0
2020-04-10,Europe,Andorra,18.0
2020-04-11,Europe,Andorra,0.0
2020-04-12,Europe,Andorra,37.0
2020-04-13,Europe,Andorra,8.0
2020-04-14,Europe,Andorra,13.0
2020-04-15,Europe,Andorra,14.0
2020-04-16,Europe,Andorra,0.0
2020-04-17,Europe,Andorra,23.0
2020-04-18,Europe,Andorra,8.0
2020-04-19,Europe,Andorra,9.0
2020-04-20,Europe,Andorra,4.0
2020-04-21,Europe,Andorra,0.0
2020-04-22,Europe,Andorra,6.0
2020-04-23,Europe,Andorra,0.0
2020-04-24,Europe,Andorra,8.0
2020-04-25,Europe,Andorra,7.0
2020-04-26,Europe,Andorra,0.0
2020-04-27,Europe,Andorra,5.0
2020-04-28,Europe,Andorra,0.0
2020-04-29,Europe,Andorra,0.0
2020-04-30,Europe,Andorra,2.0
2020-05-01,Europe,Andorra,0.0
2020-05-02,Europe,Andorra,2.0
2020-05-03,Europe,Andorra,1.0
2020-05-04,Europe,Andorra,2.0
2020-05-05,Europe,Andorra,1.0
2020-05-06,Europe,Andorra,0.0
2020-05-07,Europe,Andorra,1.0
2020-05-08,Europe,Andorra,0.0
2020-05-09,Europe,Andorra,2.0
2020-05-10,Europe,Andorra,1.0
2020-05-11,Europe,Andorra,0.0
2020-05-12,Europe,Andorra,3.0
2020-05-13,Europe,Andorra,2.0
2020-05-14,Europe,Andorra,1.0
2020-05-15,Europe,Andorra,0.0
2020-05-16,Europe,Andorra,0.0
2020-05-17,Europe,Andorra,0.0
2020-05-18,Europe,Andorra,0.0
2020-05-19,Europe,Andorra,0.0
2020-05-20,Europe,Andorra,1.0
2020-05-21,Europe,Andorra,0.0
2020-05-22,Europe,Andorra,0.0
2020-05-23,Europe,Andorra,0.0
2020-05-24,Europe,Andorra,0.0
2020-05-25,Europe,Andorra,1.0
2020-05-26,Europe,Andorra,0.0
2020-05-27,Europe,Andorra,0.0
2020-05-28,Europe,Andorra,0.0
2020-05-29,Europe,Andorra,1.0
2020-05-30,Europe,Andorra,0.0
2020-05-31,Europe,Andorra,0.0
2020-06-01,Europe,Andorra,1.0
2020-06-02,Europe,Andorra,79.0
2020-06-03,Europe,Andorra,7.0
2020-06-04,Europe,Andorra,1.0
2020-06-05,Europe,Andorra,0.0
2020-06-06,Europe,Andorra,0.0
2020-06-07,Europe,Andorra,0.0
2020-06-08,Europe,Andorra,0.0
2020-06-09,Europe,Andorra,0.0
2020-06-10,Europe,Andorra,0.0
2020-06-11,Europe,Andorra,0.0
2020-06-12,Europe,Andorra,1.0
2020-06-13,Europe,Andorra,0.0
2020-06-14,Europe,Andorra,0.0
2020-06-15,Europe,Andorra,0.0
2020-06-16,Europe,Andorra,1.0
2020-06-17,Europe,Andorra,0.0
2020-06-18,Europe,Andorra,1.0
2020-06-19,Europe,Andorra,0.0
2020-06-20,Europe,Andorra,0.0
2020-06-21,Europe,Andorra,0.0
2020-06-22,Europe,Andorra,0.0
2020-06-23,Europe,Andorra,0.0
2020-06-24,Europe,Andorra,0.0
2020-06-25,Europe,Andorra,0.0
2020-06-26,Europe,Andorra,0.0
2020-06-27,Europe,Andorra,0.0
2020-06-28,Europe,Andorra,0.0
2020-06-29,Europe,Andorra,0.0
2020-06-30,Europe,Andorra,0.0
2020-07-01,Europe,Andorra,0.0
2020-07-02,Europe,Andorra,0.0
2020-07-03,Europe,Andorra,0.0
2020-07-04,Europe,Andorra,0.0
2020-07-05,Europe,Andorra,0.0
2020-07-06,Europe,Andorra,0.0
2020-07-07,Europe,Andorra,0.0
2020-07-08,Europe,Andorra,0.0
2020-07-09,Europe,Andorra,0.0
2020-07-10,Europe,Andorra,0.0
2020-07-11,Europe,Andorra,0.0
2020-07-12,Europe,Andorra,0.0
2020-07-13,Europe,Andorra,3.0
2020-07-14,Europe,Andorra,3.0
2020-07-15,Europe,Andorra,1.0
2020-07-16,Europe,Andorra,15.0
2020-07-17,Europe,Andorra,3.0
2020-07-18,Europe,Andorra,0.0
2020-07-19,Europe,Andorra,0.0
2020-07-20,Europe,Andorra,4.0
2020-07-21,Europe,Andorra,0.0
2020-07-22,Europe,Andorra,5.0
2020-07-23,Europe,Andorra,0.0
2020-07-24,Europe,Andorra,8.0
2020-07-25,Europe,Andorra,0.0
2020-07-26,Europe,Andorra,0.0
2020-07-27,Europe,Andorra,10.0
2020-07-28,Europe,Andorra,0.0
2020-07-29,Europe,Andorra,11.0
2020-07-30,Europe,Andorra,4.0
2020-07-31,Europe,Andorra,3.0
2020-08-01,Europe,Andorra,0.0
2020-08-02,Europe,Andorra,0.0
2020-08-03,Europe,Andorra,12.0
2020-08-04,Europe,Andorra,2.0
2020-08-05,Europe,Andorra,0.0
2020-08-06,Europe,Andorra,5.0
2020-08-07,Europe,Andorra,11.0
2020-08-08,Europe,Andorra,0.0
2020-08-09,Europe,Andorra,0.0
2020-08-10,Europe,Andorra,8.0
2020-08-11,Europe,Andorra,0.0
2020-08-12,Europe,Andorra,14.0
2020-08-13,Europe,Andorra,4.0
2020-08-14,Europe,Andorra,8.0
2020-08-15,Europe,Andorra,0.0
2020-08-16,Europe,Andorra,0.0
2020-08-17,Europe,Andorra,16.0
2020-08-18,Europe,Andorra,0.0
2020-08-19,Europe,Andorra,19.0
2020-08-20,Europe,Andorra,0.0
2020-08-21,Europe,Andorra,21.0
2020-08-22,Europe,Andorra,0.0
2020-08-23,Europe,Andorra,0.0
2020-08-24,Europe,Andorra,15.0
2020-08-25,Europe,Andorra,0.0
2020-08-26,Europe,Andorra,38.0
2020-08-27,Europe,Andorra,0.0
2020-08-28,Europe,Andorra,26.0
2020-08-29,Europe,Andorra,0.0
2020-08-30,Europe,Andorra,0.0
2020-08-31,Europe,Andorra,52.0
2020-09-01,Europe,Andorra,8.0
2020-09-02,Europe,Andorra,15.0
2020-09-03,Europe,Andorra,0.0
2020-09-04,Europe,Andorra,16.0
2020-09-05,Europe,Andorra,0.0
2020-09-06,Europe,Andorra,0.0
2020-09-07,Europe,Andorra,46.0
2020-09-08,Europe,Andorra,0.0
2020-09-09,Europe,Andorra,40.0
2020-09-10,Europe,Andorra,0.0
2020-09-11,Europe,Andorra,43.0
2020-09-12,Europe,Andorra,0.0
2020-09-13,Europe,Andorra,0.0
2020-09-14,Europe,Andorra,94.0
2020-09-15,Europe,Andorra,0.0
2020-09-16,Europe,Andorra,45.0
2020-09-17,Europe,Andorra,0.0
2020-09-18,Europe,Andorra,81.0
2020-09-19,Europe,Andorra,0.0
2020-09-20,Europe,Andorra,0.0
2020-09-21,Europe,Andorra,117.0
2020-09-22,Europe,Andorra,0.0
2020-09-23,Europe,Andorra,72.0
2020-09-24,Europe,Andorra,0.0
2020-09-25,Europe,Andorra,83.0
2020-09-26,Europe,Andorra,0.0
2020-09-27,Europe,Andorra,0.0
2020-09-28,Europe,Andorra,130.0
2020-09-29,Europe,Andorra,0.0
2020-09-30,Europe,Andorra,84.0
2020-10-01,Europe,Andorra,0.0
2020-10-02,Europe,Andorra,60.0
2020-10-03,Europe,Andorra,0.0
2020-10-04,Europe,Andorra,0.0
2020-10-05,Europe,Andorra,260.0
2020-10-06,Europe,Andorra,0.0
2020-10-07,Europe,Andorra,198.0
2020-10-08,Europe,Andorra,0.0
2020-10-09,Europe,Andorra,128.0
2020-10-10,Europe,Andorra,0.0
2020-10-11,Europe,Andorra,0.0
2020-10-12,Europe,Andorra,299.0
2020-10-13,Europe,Andorra,0.0
